試合日時,Season,Kind,後攻チーム,先攻チーム,プレイの番号,回,表.裏,先攻得点,後攻得点,S,B,アウト,打席の継続,イニング継続,試合継続,一走打順,一走氏名,二走打順,二走氏名,三走打順,三走氏名,打順,打者氏名,打席左右,作戦,作戦2,作戦結果,投手氏名,投手左右,球数,捕手,一走状況,二走状況,三走状況,打者状況,プレイの種類,構え,コースX,コースY,球種,打撃結果,打撃結果2,捕球選手,打球タイプ,打球強度,打球位置X,打球位置Y,牽制の種類,牽制詳細,エラーの種類,タイムの種類,球速,プレス,偽走,打者位置,打席Id,打席結果,Result_col,打者登録名,打者番号,一走登録名,一走番号,二走登録名,二走番号,三走登録名,三走番号,投手番号,入力項目,先攻打順,後攻打順,URL,start_tag_sec,target_x,target_z,守備チーム,score,comment
2025/9/14,秋季,リーグ戦,筑波大学,城西大学,198,8,表,1,2,1,2,2,打席継続,イニング継続,試合継続,0,0,0,0,0,0,1,松川玲央,左,0,0,0,小林理瑛,右,24,西川鷹晴,0,0,0,継続,投球,17,78.2425,129.5275,ストレート,ファール,0,0,フライ,0,108.6983373,256.128266,0,0,0,0,137,0,0,D,0,0,0,0,10,0,0,0,0,0,0,29,0,1,3:10,https://www.youtube.com/embed/jwKUshlp9Ak?si=WWeqa1PXHKzEGG5R,190,67.065,155.17,筑波大学,-,
2025/9/14,秋季,リーグ戦,筑波大学,城西大学,199,8,表,1,2,2,2,2,打席完了,イニング継続,試合継続,0,0,0,0,0,0,1,松川玲央,左,0,0,0,小林理瑛,右,25,西川鷹晴,0,0,0,アウト,投球,17,226.18,143.335,スライダー,空振り三振,0,0,0,0,0,0,0,0,0,0,108,0,0,D,0,空三振,0,0,10,0,0,0,0,0,0,29,0,1,3:30,https://www.youtube.com/embed/jwKUshlp9Ak?si=WWeqa1PXHKzEGG5R,210,197.25,188.045,筑波大学,-,
2025/9/14,秋季,リーグ戦,筑波大学,城西大学,220,9,表,1,2,0,0,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,2,武井大智,左,0,0,0,小林理瑛,右,26,西川鷹晴,0,0,0,継続,投球,17,69.695,120.98,ストレート,見逃し,0,0,0,0,0,0,0,0,0,0,139,0,0,8,0,0,0,0,1,0,0,0,0,0,0,29,0,2,1:10,https://www.youtube.com/embed/jwKUshlp9Ak?si=kPvIfe6it5ZvITpF,70,69.0375,127.555,筑波大学,-,
2025/9/14,秋季,リーグ戦,筑波大学,城西大学,221,9,表,1,2,1,0,0,打席完了,イニング継続,試合継続,0,0,0,0,0,0,2,武井大智,左,0,0,0,小林理瑛,右,27,西川鷹晴,0,0,0,アウト,投球,17,62.4625,150.5675,ストレート,凡打死,0,5,ゴロ,C,91.83135392,173.6674584,0,0,0,0,142,0,0,8,0,5ゴロ,0,0,1,0,0,0,0,0,0,29,0,2,1:21,https://www.youtube.com/embed/jwKUshlp9Ak?si=kPvIfe6it5ZvITpF,81,63.12,167.6625,筑波大学,-,
2025/9/14,秋季,リーグ戦,筑波大学,城西大学,222,9,表,1,2,0,0,1,打席継続,イニング継続,試合継続,0,0,0,0,0,0,3,永野悟史,左,0,0,0,小林理瑛,右,28,西川鷹晴,0,0,0,継続,投球,17,16.4375,244.59,シンカー,ボール,0,0,0,0,0,0,0,0,0,0,119,0,0,5,0,0,0,0,5,0,0,0,0,0,0,29,0,3,1:52,https://www.youtube.com/embed/jwKUshlp9Ak?si=kPvIfe6it5ZvITpF,112,130.185,197.9075,筑波大学,-,
2025/9/14,秋季,リーグ戦,筑波大学,城西大学,223,9,表,1,2,0,1,1,打席継続,イニング継続,試合継続,0,0,0,0,0,0,3,永野悟史,左,0,0,0,小林理瑛,右,29,西川鷹晴,0,0,0,継続,投球,17,22.355,105.8575,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,140,0,0,5,0,0,0,0,5,0,0,0,0,0,0,29,0,3,2:02,https://www.youtube.com/embed/jwKUshlp9Ak?si=kPvIfe6it5ZvITpF,122,62.4625,179.4975,筑波大学,-,
2025/9/14,秋季,リーグ戦,筑波大学,城西大学,224,9,表,1,2,0,2,1,打席完了,イニング継続,試合継続,0,0,0,0,0,0,3,永野悟史,左,0,0,0,小林理瑛,右,30,西川鷹晴,0,0,0,出塁,投球,17,101.9125,167.005,ストレート,単打,0,8,ゴロ,A,124.9406176,98.70308789,0,0,0,0,135,0,0,5,0,単打,0,0,5,0,0,0,0,0,0,29,0,3,2:16,https://www.youtube.com/embed/jwKUshlp9Ak?si=kPvIfe6it5ZvITpF,136,91.3925,184.7575,筑波大学,-,
2025/9/14,秋季,リーグ戦,筑波大学,城西大学,226,9,表,1,2,0,0,1,打席継続,イニング継続,試合継続,3,藤田大輔,0,0,0,0,4,西鍛冶玄太,右,0,0,0,小林理瑛,右,31,西川鷹晴,継続,0,0,継続,投球,19,206.455,239.9875,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,136,0,0,9,0,0,0,0,8,0,0,0,0,0,0,29,0,4,3:38,https://www.youtube.com/embed/jwKUshlp9Ak?si=kPvIfe6it5ZvITpF,218,190.675,195.935,筑波大学,-,
2025/9/14,秋季,リーグ戦,筑波大学,城西大学,227,9,表,1,2,0,1,1,打席継続,イニング継続,試合継続,3,藤田大輔,0,0,0,0,4,西鍛冶玄太,右,0,0,0,小林理瑛,右,32,西川鷹晴,継続,0,0,継続,投球,19,174.2375,120.98,ストレート,見逃し,0,0,0,0,0,0,0,0,0,0,138,0,0,9,0,0,0,0,8,0,0,0,0,0,0,29,0,4,3:56,https://www.youtube.com/embed/jwKUshlp9Ak?si=kPvIfe6it5ZvITpF,236,188.045,134.13,筑波大学,-,
2025/9/14,秋季,リーグ戦,筑波大学,城西大学,228,9,表,1,2,1,1,1,打席継続,イニング継続,試合継続,3,藤田大輔,0,0,0,0,4,西鍛冶玄太,右,0,0,0,小林理瑛,右,33,西川鷹晴,継続,0,0,継続,投球,19,228.1525,197.9075,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,138,0,0,9,0,0,0,0,8,0,0,0,0,0,0,29,0,4,4:15,https://www.youtube.com/embed/jwKUshlp9Ak?si=kPvIfe6it5ZvITpF,255,187.3875,186.73,筑波大学,-,
2025/9/14,秋季,リーグ戦,筑波大学,城西大学,229,9,表,1,2,1,2,1,打席継続,イニング継続,試合継続,3,藤田大輔,0,0,0,0,4,西鍛冶玄太,右,0,0,0,小林理瑛,右,34,西川鷹晴,継続,0,0,継続,投球,19,228.81,129.5275,カット,ボール,0,0,0,0,0,0,0,0,0,0,123,0,0,9,0,0,0,0,8,0,0,0,0,0,0,29,0,4,4:33,https://www.youtube.com/embed/jwKUshlp9Ak?si=kPvIfe6it5ZvITpF,273,195.2775,145.3075,筑波大学,-,
2025/9/14,秋季,リーグ戦,筑波大学,城西大学,230,9,表,1,2,1,3,1,打席継続,イニング継続,試合継続,3,藤田大輔,0,0,0,0,4,西鍛冶玄太,右,0,0,0,小林理瑛,右,35,西川鷹晴,継続,0,0,継続,投球,19,150.5675,204.4825,カット,空振り,0,0,0,0,0,0,0,0,0,0,123,0,0,9,0,0,0,0,8,0,0,0,0,0,0,29,0,4,4:53,https://www.youtube.com/embed/jwKUshlp9Ak?si=kPvIfe6it5ZvITpF,293,173.58,199.2225,筑波大学,-,
2025/9/14,秋季,リーグ戦,筑波大学,城西大学,231,9,表,1,2,2,3,1,打席完了,イニング継続,試合継続,3,藤田大輔,0,0,0,0,4,西鍛冶玄太,右,盗塁,盗塁,失敗,小林理瑛,右,36,西川鷹晴,封殺,0,0,アウト,投球,19,228.81,172.9225,カット,空振り三振,0,0,0,0,0,0,0,0,0,0,122,0,0,9,0,空三振,0,0,8,0,0,0,0,0,0,29,0,4,5:16,https://www.youtube.com/embed/jwKUshlp9Ak?si=kPvIfe6it5ZvITpF,316,195.2775,175.5525,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,22,1,裏,0,0,0,0,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,1,松川玲央,左,0,0,0,山田幹太,右,1,西川鷹晴,0,0,0,継続,投球,17,105.8575,156.485,ストレート,見逃し,0,0,0,0,0,0,0,0,0,0,136,0,0,D,0,0,0,0,10,0,0,0,0,0,0,16,0,5,0:53,https://www.youtube.com/embed/FJewjwKX_ro?si=VmpWwJmKOqEm95Xg,53,196.5925,193.9625,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,23,1,裏,0,0,1,0,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,1,松川玲央,左,0,0,0,山田幹太,右,2,西川鷹晴,0,0,0,継続,投球,17,22.355,185.415,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,137,0,0,D,0,0,0,0,10,0,0,0,0,0,0,16,0,5,1:03,https://www.youtube.com/embed/FJewjwKX_ro?si=VmpWwJmKOqEm95Xg,63,40.765,186.73,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,24,1,裏,0,0,1,1,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,1,松川玲央,左,0,0,0,山田幹太,右,3,西川鷹晴,0,0,0,継続,投球,17,28.2725,153.1975,スライダー,ボール,0,0,0,0,0,0,0,0,0,0,125,0,0,D,0,0,0,0,10,0,0,0,0,0,0,16,0,5,1:15,https://www.youtube.com/embed/FJewjwKX_ro?si=VmpWwJmKOqEm95Xg,75,43.395,174.2375,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,25,1,裏,0,0,1,2,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,1,松川玲央,左,0,0,0,山田幹太,右,4,西川鷹晴,0,0,0,継続,投球,18,165.69,155.17,スライダー,見逃し,0,0,0,0,0,0,0,0,0,0,125,0,0,D,0,0,0,0,10,0,0,0,0,0,0,16,0,5,1:27,https://www.youtube.com/embed/FJewjwKX_ro?si=VmpWwJmKOqEm95Xg,87,85.475,167.6625,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,26,1,裏,0,0,2,2,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,1,松川玲央,左,0,0,0,山田幹太,右,5,西川鷹晴,0,0,0,継続,投球,17,19.725,205.7975,カーブ,ボール,0,0,0,0,0,0,0,0,0,0,110,0,0,D,0,0,0,0,10,0,0,0,0,0,0,16,0,5,1:40,https://www.youtube.com/embed/FJewjwKX_ro?si=VmpWwJmKOqEm95Xg,100,99.94,200.5375,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,27,1,裏,0,0,2,3,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,1,松川玲央,左,0,0,0,山田幹太,右,6,西川鷹晴,0,0,0,継続,投球,17,149.2525,82.845,ストレート,ファール,0,0,フライ,0,123.6912114,246.1330166,0,0,0,0,139,0,0,D,0,0,0,0,10,0,0,0,0,0,0,16,0,5,1:55,https://www.youtube.com/embed/FJewjwKX_ro?si=VmpWwJmKOqEm95Xg,115,102.57,108.4875,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,28,1,裏,0,0,2,3,0,打席完了,イニング継続,試合継続,0,0,0,0,0,0,1,松川玲央,左,0,0,0,山田幹太,右,7,西川鷹晴,0,0,0,アウト,投球,19,156.485,157.8,カット,見逃し三振,0,0,0,0,0,0,0,0,0,0,129,0,0,D,0,見三振,0,0,10,0,0,0,0,0,0,16,0,5,2:11,https://www.youtube.com/embed/FJewjwKX_ro?si=VmpWwJmKOqEm95Xg,131,136.1025,201.195,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,29,1,裏,0,0,0,0,1,打席継続,イニング継続,試合継続,0,0,0,0,0,0,2,武井大智,左,0,0,0,山田幹太,右,8,西川鷹晴,0,0,0,継続,投球,17,34.8475,174.2375,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,138,0,0,8,0,0,0,0,1,0,0,0,0,0,0,16,0,5,2:33,https://www.youtube.com/embed/FJewjwKX_ro?si=VmpWwJmKOqEm95Xg,153,62.4625,157.8,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,30,1,裏,0,0,0,1,1,打席継続,イニング継続,試合継続,0,0,0,0,0,0,2,武井大智,左,0,0,0,山田幹太,右,9,西川鷹晴,0,0,0,継続,投球,17,27.615,68.38,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,140,0,0,8,0,0,0,0,1,0,0,0,0,0,0,16,0,5,2:43,https://www.youtube.com/embed/FJewjwKX_ro?si=VmpWwJmKOqEm95Xg,163,60.49,188.7025,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,31,1,裏,0,0,0,2,1,打席継続,イニング継続,試合継続,0,0,0,0,0,0,2,武井大智,左,0,0,0,山田幹太,右,10,西川鷹晴,0,0,0,継続,投球,18,149.91,166.3475,スライダー,見逃し,0,0,0,0,0,0,0,0,0,0,126,0,0,8,0,0,0,0,1,0,0,0,0,0,0,16,0,5,3:01,https://www.youtube.com/embed/FJewjwKX_ro?si=VmpWwJmKOqEm95Xg,181,124.2675,184.7575,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,32,1,裏,0,0,1,2,1,打席継続,イニング継続,試合継続,0,0,0,0,0,0,2,武井大智,左,0,0,0,山田幹太,右,11,西川鷹晴,0,0,0,継続,投球,17,36.1625,15.78,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,140,0,0,8,0,0,0,0,1,0,0,0,0,0,0,16,0,5,3:12,https://www.youtube.com/embed/FJewjwKX_ro?si=VmpWwJmKOqEm95Xg,192,72.325,199.2225,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,33,1,裏,0,0,1,3,1,打席継続,イニング継続,試合継続,0,0,0,0,0,0,2,武井大智,左,0,0,0,山田幹太,右,12,西川鷹晴,0,0,0,継続,投球,18,176.8675,165.69,スライダー,見逃し,0,0,0,0,0,0,0,0,0,0,126,0,0,8,0,0,0,0,1,0,0,0,0,0,0,16,0,5,3:29,https://www.youtube.com/embed/FJewjwKX_ro?si=VmpWwJmKOqEm95Xg,209,190.0175,168.32,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,34,1,裏,0,0,2,3,1,打席完了,イニング継続,試合継続,0,0,0,0,0,0,2,武井大智,左,0,0,0,山田幹太,右,13,西川鷹晴,0,0,0,アウト,投球,19,176.21,151.225,スライダー,凡打死,0,6,ライナー,C,107.4489311,147.4299287,0,0,0,0,0,0,0,8,0,6ライナー,0,0,1,0,0,0,0,0,0,16,0,5,3:42,https://www.youtube.com/embed/FJewjwKX_ro?si=VmpWwJmKOqEm95Xg,222,192.6475,181.47,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,35,1,裏,0,0,0,0,2,打席完了,イニング継続,試合継続,0,0,0,0,0,0,3,永野悟史,左,0,0,0,山田幹太,右,14,西川鷹晴,0,0,0,二進,投球,17,120.98,160.43,ストレート,二塁打,0,9,ライナー,A,204.9026128,131.1876485,0,0,0,0,137,0,0,5,0,二塁打,0,0,5,0,0,0,0,0,0,16,0,5,4:08,https://www.youtube.com/embed/FJewjwKX_ro?si=VmpWwJmKOqEm95Xg,248,109.145,193.9625,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,36,1,裏,0,0,0,0,2,打席継続,イニング継続,試合継続,0,0,3,永野悟史,0,0,4,西鍛冶玄太,右,0,0,0,山田幹太,右,15,西川鷹晴,0,継続,0,継続,投球,19,109.145,23.67,カーブ,ボール,0,0,0,0,0,0,0,0,0,0,113,0,0,9,0,0,0,0,8,0,0,0,0,0,0,16,0,5,5:08,https://www.youtube.com/embed/FJewjwKX_ro?si=VmpWwJmKOqEm95Xg,308,176.21,191.3325,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,37,1,裏,0,0,0,1,2,打席継続,イニング継続,試合継続,0,0,3,永野悟史,0,0,4,西鍛冶玄太,右,0,0,0,山田幹太,右,16,西川鷹晴,0,継続,0,継続,投球,19,205.7975,220.92,カット,空振り,0,0,0,0,0,0,0,0,0,0,128,0,0,9,0,0,0,0,8,0,0,0,0,0,0,16,0,5,5:27,https://www.youtube.com/embed/FJewjwKX_ro?si=VmpWwJmKOqEm95Xg,327,219.605,197.25,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,38,1,裏,0,0,1,1,2,打席継続,イニング継続,試合継続,0,0,3,永野悟史,0,0,4,西鍛冶玄太,右,0,0,0,山田幹太,右,17,西川鷹晴,0,継続,0,継続,投球,19,220.2625,230.7825,スライダー,ボール,0,0,0,0,0,0,0,0,0,0,126,0,0,9,0,0,0,0,8,0,0,0,0,0,0,16,0,5,5:45,https://www.youtube.com/embed/FJewjwKX_ro?si=VmpWwJmKOqEm95Xg,345,226.8375,192.6475,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,39,1,裏,0,0,1,2,2,打席継続,イニング継続,試合継続,0,0,3,永野悟史,0,0,4,西鍛冶玄太,右,0,0,0,山田幹太,右,18,西川鷹晴,0,継続,0,継続,投球,19,182.785,211.0575,カット,空振り,0,0,0,0,0,0,0,0,0,0,128,0,0,9,0,0,0,0,8,0,0,0,0,0,0,16,0,5,6:09,https://www.youtube.com/embed/FJewjwKX_ro?si=VmpWwJmKOqEm95Xg,369,201.195,187.3875,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,40,1,裏,0,0,2,2,2,打席完了,イニング継続,試合継続,0,0,3,永野悟史,0,0,4,西鍛冶玄太,右,0,0,0,山田幹太,右,19,西川鷹晴,0,継続,0,アウト,投球,19,226.8375,178.84,カット,見逃し三振,0,0,0,0,0,0,0,0,0,0,128,0,0,9,0,見三振,0,0,8,0,0,0,0,0,0,16,0,5,6:36,https://www.youtube.com/embed/FJewjwKX_ro?si=VmpWwJmKOqEm95Xg,396,224.2075,184.7575,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,49,2,裏,0,0,0,0,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,5,新田優樹,右,0,0,0,山田幹太,右,20,西川鷹晴,0,0,0,継続,投球,19,216.975,163.06,スライダー,空振り,0,0,0,0,0,0,0,0,0,0,124,0,0,3,0,0,0,0,3,0,0,0,0,0,0,16,0,8,0:39,https://www.youtube.com/embed/UWqxt1Apysw?si=tlxlBjXX8ZCF7heg,39,200.5375,182.1275,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,50,2,裏,0,0,1,0,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,5,新田優樹,右,0,0,0,山田幹太,右,21,西川鷹晴,0,0,0,継続,投球,19,219.605,149.91,スライダー,空振り,0,0,0,0,0,0,0,0,0,0,125,0,0,3,0,0,0,0,3,0,0,0,0,0,0,16,0,8,0:48,https://www.youtube.com/embed/UWqxt1Apysw?si=tlxlBjXX8ZCF7heg,48,195.2775,186.73,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,51,2,裏,0,0,2,0,0,打席完了,イニング継続,試合継続,0,0,0,0,0,0,5,新田優樹,右,0,0,0,山田幹太,右,22,西川鷹晴,0,0,0,アウト,投球,19,176.8675,81.53,カット,見逃し三振,0,0,0,0,0,0,0,0,0,0,127,0,0,3,0,見三振,0,0,3,0,0,0,0,0,0,16,0,8,1:01,https://www.youtube.com/embed/UWqxt1Apysw?si=tlxlBjXX8ZCF7heg,61,212.3725,186.73,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,52,2,裏,0,0,0,0,1,打席継続,イニング継続,試合継続,0,0,0,0,0,0,6,大木大雅,左,0,0,0,山田幹太,右,23,西川鷹晴,0,0,0,継続,投球,18,107.1725,153.855,ツーシーム,ファール,0,0,ゴロ,0,126.1900238,252.3800475,0,0,0,0,130,0,0,7,0,0,0,0,27,0,0,0,0,0,0,16,0,8,1:20,https://www.youtube.com/embed/UWqxt1Apysw?si=tlxlBjXX8ZCF7heg,80,186.73,176.21,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,53,2,裏,0,0,1,0,1,打席継続,イニング継続,試合継続,0,0,0,0,0,0,6,大木大雅,左,0,0,0,山田幹太,右,24,西川鷹晴,0,0,0,継続,投球,17,58.5175,152.54,フォーク,ファール,0,0,フライ,0,114.9453682,253.0047506,0,0,0,0,125,0,0,7,0,0,0,0,27,0,0,0,0,0,0,16,0,8,1:33,https://www.youtube.com/embed/UWqxt1Apysw?si=tlxlBjXX8ZCF7heg,93,80.215,200.5375,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,54,2,裏,0,0,2,0,1,打席継続,イニング継続,試合継続,0,0,0,0,0,0,6,大木大雅,左,0,0,0,山田幹太,右,25,西川鷹晴,0,0,0,継続,投球,17,77.585,17.7525,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,139,0,0,7,0,0,0,0,27,0,0,0,0,0,0,16,0,8,1:50,https://www.youtube.com/embed/UWqxt1Apysw?si=tlxlBjXX8ZCF7heg,110,130.185,46.025,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,55,2,裏,0,0,2,1,1,打席継続,イニング継続,試合継続,0,0,0,0,0,0,6,大木大雅,左,0,0,0,山田幹太,右,26,西川鷹晴,0,0,0,継続,投球,17,61.805,244.59,フォーク,ボール,0,0,0,0,0,0,0,0,0,0,131,0,0,7,0,0,0,0,27,0,0,0,0,0,0,16,0,8,2:05,https://www.youtube.com/embed/UWqxt1Apysw?si=tlxlBjXX8ZCF7heg,125,126.8975,215.0025,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,56,2,裏,0,0,2,2,1,打席継続,イニング継続,試合継続,0,0,0,0,0,0,6,大木大雅,左,0,0,0,山田幹太,右,27,西川鷹晴,0,0,0,継続,投球,18,91.3925,233.4125,フォーク,ボール,0,0,0,0,0,0,0,0,0,0,130,0,0,7,0,0,0,0,27,0,0,0,0,0,0,16,0,8,2:26,https://www.youtube.com/embed/UWqxt1Apysw?si=tlxlBjXX8ZCF7heg,146,125.5825,216.975,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,57,2,裏,0,0,2,3,1,打席完了,イニング継続,試合継続,0,0,0,0,0,0,6,大木大雅,左,0,0,0,山田幹太,右,28,西川鷹晴,0,0,0,アウト,投球,19,170.95,106.515,ストレート,見逃し三振,0,0,0,0,0,0,0,0,0,0,139,0,0,7,0,見三振,0,0,27,0,0,0,0,0,0,16,0,8,2:43,https://www.youtube.com/embed/UWqxt1Apysw?si=tlxlBjXX8ZCF7heg,163,191.3325,117.6925,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,58,2,裏,0,0,0,0,2,打席継続,イニング継続,試合継続,0,0,0,0,0,0,7,赤尾大翔,右,0,0,0,山田幹太,右,29,西川鷹晴,0,0,0,継続,投球,19,186.0725,32.875,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,138,0,0,6,0,0,0,0,2,0,0,0,0,0,0,16,0,8,3:03,https://www.youtube.com/embed/UWqxt1Apysw?si=tlxlBjXX8ZCF7heg,183,191.3325,181.47,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,59,2,裏,0,0,0,1,2,打席完了,イニング継続,試合継続,0,0,0,0,0,0,7,赤尾大翔,右,0,0,0,山田幹太,右,30,西川鷹晴,0,0,0,アウト,投球,19,138.075,66.4075,ストレート,凡打死,0,4,フライ,C,158.6745843,137.4346793,0,0,0,0,138,0,0,6,0,4フライ,0,0,2,0,0,0,0,0,0,16,0,8,3:15,https://www.youtube.com/embed/UWqxt1Apysw?si=tlxlBjXX8ZCF7heg,195,191.99,153.855,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,92,3,裏,4,0,0,0,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,8,勝田心,左,0,0,0,山田幹太,右,31,西川鷹晴,0,0,0,継続,投球,19,78.9,170.95,ストレート,見逃し,0,0,0,0,0,0,0,0,0,0,137,0,0,4,0,0,0,0,4,0,0,0,0,0,0,16,0,7,0:19,https://www.youtube.com/embed/n8Ny_sPjg4M?si=4dRHgLBZ-TigSOEA,19,164.375,190.675,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,93,3,裏,4,0,1,0,0,打席完了,イニング継続,試合継続,0,0,0,0,0,0,8,勝田心,左,0,0,0,山田幹太,右,32,西川鷹晴,0,0,0,アウト,投球,17,106.515,168.9775,ツーシーム,凡打死,0,4,ゴロ,C,172.4180523,153.0522565,0,0,0,0,129,0,0,4,0,4ゴロ,0,0,4,0,0,0,0,0,0,16,0,7,0:28,https://www.youtube.com/embed/n8Ny_sPjg4M?si=4dRHgLBZ-TigSOEA,28,120.98,201.8525,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,94,3,裏,4,0,0,0,1,打席継続,イニング継続,試合継続,0,0,0,0,0,0,9,臼田有稀,右,0,0,0,山田幹太,右,33,西川鷹晴,0,0,0,継続,投球,19,147.9375,106.515,ストレート,ファール,0,0,フライ,0,149.9287411,252.3800475,0,0,0,0,137,0,0,2,0,0,0,0,22,0,0,0,0,0,0,16,0,7,0:58,https://www.youtube.com/embed/n8Ny_sPjg4M?si=4dRHgLBZ-TigSOEA,58,189.36,143.335,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,95,3,裏,4,0,1,0,1,打席完了,イニング継続,試合継続,0,0,0,0,0,0,9,臼田有稀,右,0,0,0,山田幹太,右,34,西川鷹晴,0,0,0,アウト,投球,19,149.2525,97.31,ストレート,ファールフライ,0,9,フライ,C,212.3990499,166.1710214,0,0,0,0,138,0,0,2,0,邪飛,0,0,22,0,0,0,0,0,0,16,0,7,1:13,https://www.youtube.com/embed/n8Ny_sPjg4M?si=4dRHgLBZ-TigSOEA,73,193.9625,184.7575,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,96,3,裏,4,0,0,0,2,打席継続,イニング継続,試合継続,0,0,0,0,0,0,1,松川玲央,左,バント,セフティ,0,山田幹太,右,35,西川鷹晴,0,0,0,継続,投球,19,180.8125,163.06,スライダー,見逃し,0,0,0,0,0,0,0,0,0,0,123,0,0,D,0,0,0,0,10,0,0,0,0,0,0,16,0,7,1:45,https://www.youtube.com/embed/n8Ny_sPjg4M?si=4dRHgLBZ-TigSOEA,105,134.13,195.935,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,97,3,裏,4,0,1,0,2,打席継続,イニング継続,試合継続,0,0,0,0,0,0,1,松川玲央,左,0,0,0,山田幹太,右,36,西川鷹晴,0,0,0,継続,投球,17,32.875,172.9225,カーブ,ボール,0,0,0,0,0,0,0,0,0,0,109,0,0,D,0,0,0,0,10,0,0,0,0,0,0,16,0,7,1:56,https://www.youtube.com/embed/n8Ny_sPjg4M?si=4dRHgLBZ-TigSOEA,116,53.915,201.8525,筑波大学,-,
2025/9/13,秋季,リーグ戦,城西大学,筑波大学,98,3,裏,4,0,1,1,2,打席継続,イニング継続,試合継続,0,0,0,0,0,0,1,松川玲央,左,0,0,0,山田幹太,右,37,西川鷹晴,0,0,0,継続,投球,19,195.2775,251.8225,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,135,0,0,D,0,0,0,0,10,0,0,0,0,0,0,16,0,7,2:08,https://www.youtube.com/embed/n8Ny_sPjg4M?si=4dRHgLBZ-TigSOEA,128,53.2575,200.5375,筑波大学,-,
