試合日時,Season,Kind,後攻チーム,先攻チーム,プレイの番号,回,表.裏,先攻得点,後攻得点,S,B,アウト,打席の継続,イニング継続,試合継続,一走打順,一走氏名,二走打順,二走氏名,三走打順,三走氏名,打順,打者氏名,打席左右,作戦,作戦2,作戦結果,投手氏名,投手左右,球数,捕手,一走状況,二走状況,三走状況,打者状況,プレイの種類,構え,コースX,コースY,球種,打撃結果,打撃結果2,捕球選手,打球タイプ,打球強度,打球位置X,打球位置Y,牽制の種類,牽制詳細,エラーの種類,タイムの種類,球速,プレス,偽走,打者位置,打席Id,打席結果,Result_col,打者登録名,打者番号,一走登録名,一走番号,二走登録名,二走番号,三走登録名,三走番号,投手番号,入力項目,先攻打順,後攻打順,URL,start_tag_sec,target_x,target_z,守備チーム,score,comment
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,90,3,裏,0,0,0,0,2,打席継続,イニング継続,試合継続,8,平山敦規,0,0,0,0,1,池間誉人,左,バント,セフティ,0,山田幹太,右,40,西川鷹晴,継続,0,0,継続,投球,17,84.8175,123.61,ストレート,ファール,0,0,フライ,0,99.95249406,211.7743468,0,0,0,0,140,0,0,6,0,0,0,0,7,0,0,0,0,0,0,16,0,2,0:04:14,https://www.youtube.com/embed/-Aduj8gJtiI?si=7X6N90yALwbUAncr,254,77.585,175.5525,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,92,3,裏,0,0,1,0,2,打席継続,イニング継続,試合継続,8,平山敦規,0,0,0,0,1,池間誉人,左,0,0,0,山田幹太,右,41,西川鷹晴,継続,0,0,継続,投球,17,36.1625,181.47,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,141,0,0,6,0,0,0,0,7,0,0,0,0,0,0,16,0,2,0:05:14,https://www.youtube.com/embed/-Aduj8gJtiI?si=7X6N90yALwbUAncr,314,60.49,188.7025,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,94,3,裏,0,0,1,1,2,打席継続,イニング継続,試合継続,8,平山敦規,0,0,0,0,1,池間誉人,左,0,0,0,山田幹太,右,42,西川鷹晴,継続,0,0,継続,投球,17,32.875,134.7875,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,138,0,0,6,0,0,0,0,7,0,0,0,0,0,0,16,0,2,0:05:50,https://www.youtube.com/embed/-Aduj8gJtiI?si=7X6N90yALwbUAncr,350,55.8875,165.0325,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,95,3,裏,0,0,1,2,2,打席継続,イニング継続,試合継続,8,平山敦規,0,0,0,0,1,池間誉人,左,0,0,0,山田幹太,右,43,西川鷹晴,継続,0,0,継続,投球,19,171.6075,114.405,カット,ファール,0,0,フライ,0,224.2684086,169.9192399,0,0,0,0,129,0,0,6,0,0,0,0,7,0,0,0,0,0,0,16,0,2,0:06:15,https://www.youtube.com/embed/-Aduj8gJtiI?si=7X6N90yALwbUAncr,375,201.195,158.4575,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,96,3,裏,0,0,2,2,2,打席継続,イニング継続,試合継続,8,平山敦規,0,0,0,0,1,池間誉人,左,エンドラン,HAR,0,山田幹太,右,44,西川鷹晴,継続,0,0,継続,投球,19,208.4275,108.4875,ストレート,ファール,0,0,フライ,0,68.71733967,221.1448931,0,0,0,0,141,0,0,6,0,0,0,0,7,0,0,0,0,0,0,16,0,2,0:06:52,https://www.youtube.com/embed/-Aduj8gJtiI?si=7X6N90yALwbUAncr,412,193.305,126.8975,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,97,3,裏,0,0,2,2,2,打席継続,イニング継続,試合継続,8,平山敦規,0,0,0,0,1,池間誉人,左,0,0,0,山田幹太,右,45,西川鷹晴,継続,0,0,継続,投球,18,105.8575,164.375,フォーク,ファール,0,0,フライ,0,33.10926366,173.6674584,0,0,0,0,127,0,0,6,0,0,0,0,7,0,0,0,0,0,0,16,0,2,0:07:25,https://www.youtube.com/embed/-Aduj8gJtiI?si=7X6N90yALwbUAncr,445,109.145,182.785,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,99,3,裏,0,0,2,2,2,打席完了,イニング継続,試合継続,8,平山敦規,0,0,0,0,1,池間誉人,左,0,0,0,山田幹太,右,46,西川鷹晴,継続,0,0,アウト,投球,19,146.6225,161.745,カット,見逃し三振,0,0,0,0,0,0,0,0,0,0,129,0,0,6,0,見三振,0,0,7,0,0,0,0,0,0,16,0,2,0:08:20,https://www.youtube.com/embed/-Aduj8gJtiI?si=7X6N90yALwbUAncr,500,178.1825,174.2375,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,113,4,裏,0,0,0,0,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,2,陶山勇軌,左,バント,セフティ,0,山田幹太,右,47,西川鷹晴,0,0,0,継続,投球,17,32.2175,110.46,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,137,0,0,8,0,0,0,0,25,0,0,0,0,0,0,16,0,6,0:00:30,https://www.youtube.com/embed/6u-KX1wzSAo?si=L4a2X8iKUjeW1NHz,30,53.915,181.47,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,114,4,裏,0,0,0,1,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,2,陶山勇軌,左,0,0,0,山田幹太,右,48,西川鷹晴,0,0,0,継続,投球,19,216.975,173.58,カット,ボール,0,0,0,0,0,0,0,0,0,0,127,0,0,8,0,0,0,0,25,0,0,0,0,0,0,16,0,6,0:00:42,https://www.youtube.com/embed/6u-KX1wzSAo?si=L4a2X8iKUjeW1NHz,42,193.9625,167.005,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,115,4,裏,0,0,0,2,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,2,陶山勇軌,左,0,0,0,山田幹太,右,49,西川鷹晴,0,0,0,継続,投球,17,180.155,156.485,ストレート,見逃し,0,0,0,0,0,0,0,0,0,0,138,0,0,8,0,0,0,0,25,0,0,0,0,0,0,16,0,6,0:00:55,https://www.youtube.com/embed/6u-KX1wzSAo?si=L4a2X8iKUjeW1NHz,55,91.3925,176.21,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,116,4,裏,0,0,1,2,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,2,陶山勇軌,左,0,0,0,山田幹太,右,50,西川鷹晴,0,0,0,継続,投球,19,207.77,243.275,カット,ボール,0,0,0,0,0,0,0,0,0,0,126,0,0,8,0,0,0,0,25,0,0,0,0,0,0,16,0,6,0:01:13,https://www.youtube.com/embed/6u-KX1wzSAo?si=L4a2X8iKUjeW1NHz,73,176.8675,166.3475,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,117,4,裏,0,0,1,3,0,打席完了,イニング継続,試合継続,0,0,0,0,0,0,2,陶山勇軌,左,0,0,0,山田幹太,右,51,西川鷹晴,0,0,0,出塁,投球,19,230.7825,159.7725,ストレート,四球,0,0,0,0,0,0,0,0,0,0,139,0,0,8,0,四球,0,0,25,0,0,0,0,0,0,16,0,6,0:01:28,https://www.youtube.com/embed/6u-KX1wzSAo?si=L4a2X8iKUjeW1NHz,88,190.0175,176.21,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,119,4,裏,0,0,0,0,0,打席継続,イニング継続,試合継続,2,陶山勇軌,0,0,0,0,3,樫村昌樹,右,0,0,0,山田幹太,右,52,西川鷹晴,継続,0,0,継続,投球,19,109.8025,35.505,カット,ボール,0,0,0,0,0,0,0,0,0,0,127,0,0,5,0,0,0,0,6,0,0,0,0,0,0,16,0,6,0:02:33,https://www.youtube.com/embed/6u-KX1wzSAo?si=L4a2X8iKUjeW1NHz,153,176.8675,175.5525,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,120,4,裏,0,0,0,1,0,打席継続,イニング継続,試合継続,2,陶山勇軌,0,0,0,0,3,樫村昌樹,右,エンドラン,HAR,0,山田幹太,右,53,西川鷹晴,継続,0,0,継続,投球,19,149.2525,113.7475,ストレート,ファール,0,0,ライナー,0,141.807601,251.1306413,0,0,0,0,135,0,0,5,0,0,0,0,6,0,0,0,0,0,0,16,0,6,0:02:52,https://www.youtube.com/embed/6u-KX1wzSAo?si=L4a2X8iKUjeW1NHz,172,176.8675,168.32,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,122,4,裏,0,0,1,1,0,打席完了,イニング継続,試合継続,2,陶山勇軌,0,0,0,0,3,樫村昌樹,右,0,0,0,山田幹太,右,54,西川鷹晴,本進,0,0,本進,投球,19,156.485,167.005,スライダー,本塁打,0,9,フライ,A,233.6389549,99.95249406,0,0,0,0,126,0,0,5,0,本塁打,0,0,6,0,0,0,0,0,0,16,0,6,0:03:33,https://www.youtube.com/embed/6u-KX1wzSAo?si=L4a2X8iKUjeW1NHz,213,172.265,178.1825,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,123,4,裏,0,2,0,0,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,4,今里凌,左,0,0,0,山田幹太,右,55,西川鷹晴,0,0,0,継続,投球,17,221.5775,174.895,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,132,0,0,3,0,0,0,0,8,0,0,0,0,0,0,16,0,6,0:04:24,https://www.youtube.com/embed/6u-KX1wzSAo?si=L4a2X8iKUjeW1NHz,264,111.1175,182.785,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,124,4,裏,0,2,0,1,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,4,今里凌,左,0,0,0,山田幹太,右,56,西川鷹晴,0,0,0,継続,投球,17,81.53,130.185,ストレート,ファール,0,0,ライナー,0,123.6912114,258.0023753,0,0,0,0,139,0,0,3,0,0,0,0,8,0,0,0,0,0,0,16,0,6,0:04:36,https://www.youtube.com/embed/6u-KX1wzSAo?si=L4a2X8iKUjeW1NHz,276,62.4625,177.525,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,125,4,裏,0,2,1,1,0,打席完了,イニング継続,試合継続,0,0,0,0,0,0,4,今里凌,左,0,0,0,山田幹太,右,57,西川鷹晴,0,0,0,アウト,投球,17,101.255,147.9375,ストレート,凡打死,0,7,フライ,B,66.21852732,99.95249406,0,0,0,0,138,0,0,3,0,7フライ,0,0,8,0,0,0,0,0,0,16,0,6,0:04:53,https://www.youtube.com/embed/6u-KX1wzSAo?si=L4a2X8iKUjeW1NHz,293,61.1475,177.525,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,126,4,裏,0,2,0,0,1,打席継続,イニング継続,試合継続,0,0,0,0,0,0,5,松田彪瑠,左,0,0,0,山田幹太,右,58,西川鷹晴,0,0,0,継続,投球,17,87.4475,107.83,ストレート,ファール,0,0,ライナー,0,116.1947743,257.3776722,0,0,0,0,138,0,0,2,0,0,0,0,23,0,0,0,0,0,0,16,0,6,0:05:25,https://www.youtube.com/embed/6u-KX1wzSAo?si=L4a2X8iKUjeW1NHz,325,64.435,173.58,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,127,4,裏,0,2,1,0,1,打席継続,イニング継続,試合継続,0,0,0,0,0,0,5,松田彪瑠,左,0,0,0,山田幹太,右,59,西川鷹晴,0,0,0,継続,投球,18,94.0225,194.62,フォーク,空振り,0,0,0,0,0,0,0,0,0,0,129,0,0,2,0,0,0,0,23,0,0,0,0,0,0,16,0,6,0:05:40,https://www.youtube.com/embed/6u-KX1wzSAo?si=L4a2X8iKUjeW1NHz,340,76.9275,196.5925,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,128,4,裏,0,2,2,0,1,打席完了,イニング継続,試合継続,0,0,0,0,0,0,5,松田彪瑠,左,0,0,0,山田幹太,右,60,西川鷹晴,0,0,0,アウト,投球,17,74.955,160.43,フォーク,見逃し三振,0,0,0,0,0,0,0,0,0,0,123,0,0,2,0,見三振,0,0,23,0,0,0,0,0,0,16,0,6,0:05:51,https://www.youtube.com/embed/6u-KX1wzSAo?si=L4a2X8iKUjeW1NHz,351,73.64,186.73,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,129,4,裏,0,2,0,0,2,打席継続,イニング継続,試合継続,0,0,0,0,0,0,6,山口駿太郎,右,0,0,0,山田幹太,右,61,西川鷹晴,0,0,0,継続,投球,19,174.895,109.145,スライダー,ファール,0,0,ゴロ,0,188.6603325,208.6508314,0,0,0,0,121,0,0,D,0,0,0,0,10,0,0,0,0,0,0,16,0,6,0:06:20,https://www.youtube.com/embed/6u-KX1wzSAo?si=L4a2X8iKUjeW1NHz,380,190.675,161.0875,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,130,4,裏,0,2,1,0,2,打席継続,イニング継続,試合継続,0,0,0,0,0,0,6,山口駿太郎,右,0,0,0,山田幹太,右,62,西川鷹晴,0,0,0,継続,投球,19,165.0325,160.43,カーブ,ファール,0,0,フライ,0,203.6532067,204.2779097,0,0,0,0,111,0,0,D,0,0,0,0,10,0,0,0,0,0,0,16,0,6,0:06:40,https://www.youtube.com/embed/6u-KX1wzSAo?si=L4a2X8iKUjeW1NHz,400,194.62,190.675,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,131,4,裏,0,2,2,0,2,打席完了,イニング継続,試合継続,0,0,0,0,0,0,6,山口駿太郎,右,0,0,0,山田幹太,右,63,西川鷹晴,0,0,0,二進,投球,19,151.225,174.2375,ストレート,二塁打,0,8,ライナー,A,87.4584323,51.85035629,0,0,0,0,0,0,0,D,0,二塁打,0,0,10,0,0,0,0,0,0,16,0,6,0:07:00,https://www.youtube.com/embed/6u-KX1wzSAo?si=L4a2X8iKUjeW1NHz,420,133.4725,222.8925,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,132,4,裏,0,2,0,0,2,打席継続,イニング継続,試合継続,0,0,6,山口駿太郎,0,0,7,山田克志,左,0,0,0,山田幹太,右,64,西川鷹晴,0,継続,0,継続,投球,17,74.2975,49.3125,ストレート,ファール,0,0,フライ,0,52.47505938,208.6508314,0,0,0,0,140,0,0,9,0,0,0,0,24,0,0,0,0,0,0,16,0,6,0:08:00,https://www.youtube.com/embed/6u-KX1wzSAo?si=L4a2X8iKUjeW1NHz,480,57.86,193.305,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,133,4,裏,0,2,1,0,2,打席継続,イニング継続,試合継続,0,0,6,山口駿太郎,0,0,7,山田克志,左,0,0,0,山田幹太,右,65,西川鷹晴,0,継続,0,継続,投球,17,83.5025,119.665,ストレート,ファール,0,0,フライ,0,71.21615202,218.0213777,0,0,0,0,141,0,0,9,0,0,0,0,24,0,0,0,0,0,0,16,0,6,0:08:45,https://www.youtube.com/embed/6u-KX1wzSAo?si=L4a2X8iKUjeW1NHz,525,64.435,182.785,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,134,4,裏,0,2,2,0,2,打席継続,イニング継続,試合継続,0,0,6,山口駿太郎,0,0,7,山田克志,左,0,0,0,山田幹太,右,66,西川鷹晴,0,継続,0,継続,投球,17,11.1775,148.595,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,138,0,0,9,0,0,0,0,24,0,0,0,0,0,0,16,0,6,0:09:19,https://www.youtube.com/embed/6u-KX1wzSAo?si=L4a2X8iKUjeW1NHz,559,24.985,181.47,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,135,4,裏,0,2,2,1,2,打席完了,イニング継続,試合継続,0,0,6,山口駿太郎,0,0,7,山田克志,左,0,0,0,山田幹太,右,67,西川鷹晴,0,継続,0,アウト,投球,19,154.5125,152.54,ストレート,凡打死,0,3,フライ,C,156.175772,159.9239905,0,0,0,0,140,0,0,9,0,3フライ,0,0,24,0,0,0,0,0,0,16,0,6,0:09:40,https://www.youtube.com/embed/6u-KX1wzSAo?si=L4a2X8iKUjeW1NHz,580,201.8525,141.3625,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,166,5,裏,3,2,0,0,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,8,平山敦規,左,0,0,0,山田幹太,右,68,西川鷹晴,0,0,0,継続,投球,18,82.845,15.78,カーブ,ボール,0,0,0,0,0,0,0,0,0,0,107,0,0,7,0,0,0,0,4,0,0,0,0,0,0,16,0,3,0:00:35,https://www.youtube.com/embed/NO1XudLZuDI?si=H70_mXarZin599IK,35,94.68,194.62,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,167,5,裏,3,2,0,1,0,打席完了,イニング継続,試合継続,0,0,0,0,0,0,8,平山敦規,左,0,0,0,山田幹太,右,69,西川鷹晴,0,0,0,アウト,投球,19,142.6775,143.9925,ストレート,凡打死,0,4,ゴロ,B,144.9311164,139.9334917,0,0,0,0,137,0,0,7,0,4ゴロ,0,0,4,0,0,0,0,0,0,16,0,3,0:00:44,https://www.youtube.com/embed/NO1XudLZuDI?si=H70_mXarZin599IK,44,74.2975,184.7575,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,168,5,裏,3,2,0,0,1,打席継続,イニング継続,試合継続,0,0,0,0,0,0,9,小林龍憲,左,0,0,0,山田幹太,右,70,西川鷹晴,0,0,0,継続,投球,17,32.875,140.705,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,139,0,0,4,0,0,0,0,5,0,0,0,0,0,0,16,0,3,0:01:16,https://www.youtube.com/embed/NO1XudLZuDI?si=H70_mXarZin599IK,76,58.5175,177.525,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,169,5,裏,3,2,0,1,1,打席継続,イニング継続,試合継続,0,0,0,0,0,0,9,小林龍憲,左,0,0,0,山田幹太,右,71,西川鷹晴,0,0,0,継続,投球,17,76.9275,164.375,ストレート,空振り,0,0,0,0,0,0,0,0,0,0,138,0,0,4,0,0,0,0,5,0,0,0,0,0,0,16,0,3,0:01:29,https://www.youtube.com/embed/NO1XudLZuDI?si=H70_mXarZin599IK,89,67.7225,186.73,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,170,5,裏,3,2,1,1,1,打席完了,イニング継続,試合継続,0,0,0,0,0,0,9,小林龍憲,左,0,0,0,山田幹太,右,72,西川鷹晴,0,0,0,出塁,投球,18,106.515,174.895,ツーシーム,単打,0,8,ライナー,A,111.1971496,101.8266033,0,0,0,0,135,0,0,4,0,単打,0,0,5,0,0,0,0,0,0,16,0,3,0:01:38,https://www.youtube.com/embed/NO1XudLZuDI?si=H70_mXarZin599IK,98,69.0375,189.36,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,171,5,裏,3,2,0,0,1,打席継続,イニング継続,試合継続,9,小林龍憲,0,0,0,0,1,池間誉人,左,0,0,0,山田幹太,右,73,西川鷹晴,継続,0,0,継続,投球,17,60.49,180.8125,ストレート,見逃し,0,0,0,0,0,0,0,0,0,0,140,0,0,6,0,0,0,0,7,0,0,0,0,0,0,16,0,3,0:02:18,https://www.youtube.com/embed/NO1XudLZuDI?si=H70_mXarZin599IK,138,62.4625,188.045,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,172,5,裏,3,2,1,0,1,打席継続,イニング継続,試合継続,9,小林龍憲,0,0,0,0,1,池間誉人,左,0,0,0,山田幹太,右,74,西川鷹晴,継続,0,0,継続,投球,17,25.6425,23.67,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,138,0,0,6,0,0,0,0,7,0,0,0,0,0,0,16,0,3,0:02:48,https://www.youtube.com/embed/NO1XudLZuDI?si=H70_mXarZin599IK,168,63.12,175.5525,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,174,5,裏,3,2,1,1,1,打席完了,イニング継続,試合継続,9,小林龍憲,0,0,0,0,1,池間誉人,左,0,0,0,山田幹太,右,75,西川鷹晴,継続,0,0,アウト,投球,19,143.335,89.42,ストレート,凡打死,0,8,フライ,C,137.4346793,70.59144893,0,0,0,0,138,0,0,6,0,8フライ,0,0,7,0,0,0,0,0,0,16,0,3,0:03:16,https://www.youtube.com/embed/NO1XudLZuDI?si=H70_mXarZin599IK,196,182.1275,145.3075,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,175,5,裏,3,2,0,0,2,打席継続,イニング継続,試合継続,9,小林龍憲,0,0,0,0,2,陶山勇軌,左,0,0,0,山田幹太,右,76,西川鷹晴,継続,0,0,継続,投球,17,21.6975,194.62,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,138,0,0,8,0,0,0,0,25,0,0,0,0,0,0,16,0,3,0:03:57,https://www.youtube.com/embed/NO1XudLZuDI?si=H70_mXarZin599IK,237,65.75,180.8125,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,176,5,裏,3,2,0,1,2,打席継続,イニング継続,試合継続,9,小林龍憲,0,0,0,0,2,陶山勇軌,左,0,0,0,山田幹太,右,77,西川鷹晴,継続,0,0,継続,投球,17,222.8925,61.1475,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,141,0,0,8,0,0,0,0,25,0,0,0,0,0,0,16,0,3,0:04:18,https://www.youtube.com/embed/NO1XudLZuDI?si=H70_mXarZin599IK,258,65.75,170.95,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,177,5,裏,3,2,0,2,2,打席継続,イニング継続,試合継続,9,小林龍憲,0,0,0,0,2,陶山勇軌,左,0,0,0,山田幹太,右,78,西川鷹晴,継続,0,0,継続,投球,17,191.3325,179.4975,ストレート,見逃し,0,0,0,0,0,0,0,0,0,0,139,0,0,8,0,0,0,0,25,0,0,0,0,0,0,16,0,3,0:04:39,https://www.youtube.com/embed/NO1XudLZuDI?si=H70_mXarZin599IK,279,101.9125,180.155,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,180,5,裏,3,2,1,2,2,打席継続,イニング継続,試合継続,9,小林龍憲,0,0,0,0,2,陶山勇軌,左,0,0,0,山田幹太,右,79,西川鷹晴,継続,0,0,継続,投球,17,109.8025,165.0325,ストレート,ファール,0,0,フライ,0,48.72684086,214.2731591,0,0,0,0,140,0,0,8,0,0,0,0,25,0,0,0,0,0,0,16,0,3,0:05:17,https://www.youtube.com/embed/NO1XudLZuDI?si=H70_mXarZin599IK,317,68.38,184.7575,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,181,5,裏,3,2,2,2,2,打席継続,イニング継続,試合継続,9,小林龍憲,0,0,0,0,2,陶山勇軌,左,エンドラン,HAR,0,山田幹太,右,80,西川鷹晴,継続,0,0,継続,投球,19,217.6325,105.2,ストレート,ファール,0,0,ゴロ,0,79.33729216,209.9002375,0,0,0,0,139,0,0,8,0,0,0,0,25,0,0,0,0,0,0,16,0,3,0:05:52,https://www.youtube.com/embed/NO1XudLZuDI?si=H70_mXarZin599IK,352,192.6475,129.5275,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,182,5,裏,3,2,2,2,2,打席完了,イニング継続,試合継続,9,小林龍憲,0,0,0,0,2,陶山勇軌,左,0,0,0,山田幹太,右,81,西川鷹晴,継続,0,0,アウト,投球,18,96.6525,151.225,フォーク,見逃し三振,0,0,0,0,0,0,0,0,0,0,132,0,0,8,0,見三振,0,0,25,0,0,0,0,0,0,16,0,3,0:06:20,https://www.youtube.com/embed/NO1XudLZuDI?si=H70_mXarZin599IK,380,124.2675,187.3875,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,203,6,裏,3,2,0,0,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,3,樫村昌樹,右,0,0,0,山田幹太,右,82,西川鷹晴,0,0,0,継続,投球,19,172.9225,111.775,スライダー,見逃し,0,0,0,0,0,0,0,0,0,0,122,0,0,5,0,0,0,0,6,0,0,0,0,0,0,16,0,6,0:00:40,https://www.youtube.com/embed/enM3IVbgNks?si=l9JXDOxWdpDWatjW,40,184.1,119.665,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,204,6,裏,3,2,1,0,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,3,樫村昌樹,右,0,0,0,山田幹太,右,83,西川鷹晴,0,0,0,継続,投球,19,88.7625,42.7375,フォーク,ボール,0,0,0,0,0,0,0,0,0,0,131,0,0,5,0,0,0,0,6,0,0,0,0,0,0,16,0,6,0:00:54,https://www.youtube.com/embed/enM3IVbgNks?si=l9JXDOxWdpDWatjW,54,55.8875,149.91,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,205,6,裏,3,2,1,1,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,3,樫村昌樹,右,0,0,0,山田幹太,右,84,西川鷹晴,0,0,0,継続,投球,19,209.085,247.22,カット,ボール,0,0,0,0,0,0,0,0,0,0,127,0,0,5,0,0,0,0,6,0,0,0,0,0,0,16,0,6,0:01:07,https://www.youtube.com/embed/enM3IVbgNks?si=l9JXDOxWdpDWatjW,67,149.2525,188.045,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,206,6,裏,3,2,1,2,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,3,樫村昌樹,右,0,0,0,山田幹太,右,85,西川鷹晴,0,0,0,継続,投球,19,159.7725,138.7325,カット,ファール,0,0,フライ,0,206.7767221,202.4038005,0,0,0,0,134,0,0,5,0,0,0,0,6,0,0,0,0,0,0,16,0,6,0:01:25,https://www.youtube.com/embed/enM3IVbgNks?si=l9JXDOxWdpDWatjW,85,174.2375,165.0325,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,207,6,裏,3,2,2,2,0,打席完了,イニング継続,試合継続,0,0,0,0,0,0,3,樫村昌樹,右,0,0,0,山田幹太,右,86,西川鷹晴,0,0,0,アウト,投球,19,76.27,63.7775,ツーシーム,ファールフライ,0,3,フライ,C,199.9049881,182.4133017,0,0,0,0,0,0,0,5,0,邪飛,0,0,6,0,0,0,0,0,0,16,0,6,0:01:51,https://www.youtube.com/embed/enM3IVbgNks?si=l9JXDOxWdpDWatjW,111,174.895,190.675,筑波大学,-,
2025/8/15,夏季,オープン戦,日本製鉄鹿島,筑波大学,208,6,裏,3,2,0,0,1,打席完了,イニング継続,試合継続,0,0,0,0,0,0,4,今里凌,左,0,0,0,山田幹太,右,87,西川鷹晴,0,0,0,出塁,投球,17,103.2275,167.005,ストレート,エラー,0,7,ライナー,B,63.71971496,117.4441805,0,0,処理E,7,140,0,0,3,0,エラー,0,0,8,0,0,0,0,0,0,16,0,6,0:02:32,https://www.youtube.com/embed/enM3IVbgNks?si=l9JXDOxWdpDWatjW,152,70.3525,177.525,筑波大学,-,
